title,author,journal,date,link,new_article,new_citation,related,subject
Tunable Plasticity and Multilevel Photo-memory Enabled by Type-II Heterojunction in 2D Nanosheet-based Organic Optical Synapse,"L Li, Q Huang, M Osada, J Zhao, Y Li",Journal of Physics D: Applied Physics,2025-08-18 03:40:42-2025,https://iopscience.iop.org/article/10.1088/1361-6463/adfbfa/meta,,,,Optical Computing ;Photonic Computing 
[HTML] All-optical color image encryption using multimode fiber speckles and diffractive deep neural networks,"R Lan, Y Li, H Shen, Y Lu, H Hu, L Zheng, Q Zong…",Optics Express,2025-08-18 03:40:42-2025,https://opg.optica.org/viewmedia.cfm?uri=oe-33-17-36133&seq=0&html=true,,,,Optical Computing 
Superstructured addressed fiber Bragg structures for differentiation and integration of UWB signal envelopes in microwave photonic systems,"OG Morozov, GS Potapov, AZ Sakhabutdinov…",Optical Technologies for …,2025-08-18 03:40:42-2025,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/13738/1373809/Superstructured-addressed-fiber-Bragg-structures-for-differentiation-and-integration-of/10.1117/12.3070978.short,,,,Optical Computing 
Tunable Plasmonic Circular Dichroism of Hierarchical Chiral Assemblies,"JG Trazo, A Serrano Freijeiro, M Mychinko, N Kutalia…",Chemistry of Materials,2025-08-18 03:40:42-2025,https://pubs.acs.org/doi/abs/10.1021/acs.chemmater.5c00909,,,,Optical Computing 
Hypercomputation in QED Coherent,LM Caligiuri,… Computing: Proceedings of the 2025 Computing …,2025-08-18 03:40:42-2025,https://books.google.com/books?hl=zh-CN&lr=&id=5LJ5EQAAQBAJ&oi=fnd&pg=PA357&dq=Optical+Computing&ots=Uwmrw1gkiF&sig=y61KaYgjWNgTS8nzZApQGWuTc-k,,,,Optical Computing 
Experimental Study on Automatic Locking of Repetition Rate in Optical Frequency Comb,"Z Zhang, X Gao, B Wang, W Wu, Y Xu, T Zhang",2025 IEEE 12th International …,2025-08-18 03:40:42-2025,https://ieeexplore.ieee.org/abstract/document/11114588/,,,,optical frequency combs
DWDM-based SMF-DCF-FSO-5G NR/6G sub-THz/THz wireless system for multiuser connectivity,"ST Hayle, MC Cheng, CP Wang, HH Lu, YJ Chen…",Optics Communications,2025-08-18 03:40:42-2025,https://www.sciencedirect.com/science/article/pii/S0030401825008661,,,,optical frequency combs
[HTML] Enhanced laser frequency stabilization to a high-finesse cavity through a combined feed-back and feed-forward correction,"P Vezio, G Vinelli, C Mancini, L Chao, G Rosi, GM Tino…",Optics Express,2025-08-18 03:40:42-2025,https://opg.optica.org/viewmedia.cfm?uri=oe-33-17-36163&seq=0&html=true,,,,optical frequency combs
[PDF] Time-resolved certification of frequency-bin entanglement over multi-mode channels,"S Vinet, M Clementi, M Bacchi, Y Zhang, M Giacomin…",arXiv preprint arXiv …,2025-08-18 03:40:42-2025,https://arxiv.org/pdf/2508.10200,,,,optical frequency combs;microresonator
Generation of Dispersive Waves in Double-Ring Core Fiber for High-Order OAM Modes,"W Geng, Z Zeng, Y Zhang, Y Fang, C Bao, Z Pan…",IEEE Journal of Quantum …,2025-08-18 03:40:42-2025,https://ieeexplore.ieee.org/abstract/document/11124245/,,,,optical frequency combs
Efficient inverse design and optimization of grating couplers using deep neural network models,"H Xiao, Z Ran, D Huang, Q Hou, R Wang, X Chen…",Optical Engineering,2025-08-18 03:40:42-2025,https://www.spiedigitallibrary.org/journals/optical-engineering/volume-64/issue-8/085104/Efficient-inverse-design-and-optimization-of-grating-couplers-using-deep/10.1117/1.OE.64.8.085104.short,,,,silicon photonics
[HTML] Waveguide-coupled uni-traveling-carrier lateral photodetector with Gaussian gradient germanium doping and DBR,"Y Wang, W Ji, J Zhao",Optics Express,2025-08-18 03:40:42-2025,https://opg.optica.org/oe/fulltext.cfm?uri=oe-33-17-36377,,,,silicon photonics
[HTML] Experimental validation of the diagonal optical path properties: mitigating phase errors in interferometric-based optical processors,"SMR Safaee, K Rahbardar Mojaver…",Optics Express,2025-08-18 03:40:42-2025,https://opg.optica.org/viewmedia.cfm?uri=oe-33-17-36182&seq=0&html=true,,,,silicon photonics
Micro-Transfer Printing of TFLN on Si 3 N 4 for Ultrafast Optical Switching,"J Su, W Gao, Z Cui, L Lu, K Wu, J Chen, L Zhou",Journal of Lightwave Technology,2025-08-18 03:40:42-2025,https://ieeexplore.ieee.org/abstract/document/11124276/,,,,silicon photonics
Lasing Characteristics of GaInAsP Separate Confinement Heterostructure–Multiple Quantum Well Laser Diodes Grown on Hydrophilic‐Bonded InP–Si Substrates,"L Zhao, R Yada, M Kuroi, J Zhang, K Shimomura",physica status solidi (a),2025-08-18 03:40:42-,https://onlinelibrary.wiley.com/doi/abs/10.1002/pssa.202500430,,,,silicon photonics
Investigation of temperature dependence of complete photonic band gap in 2D photonic crystal with sensing applications,"A Mabruri, LD Titii, Y Yadav, Y Kalra",Journal of Modern Optics,2025-08-18 03:40:42-2025,https://www.tandfonline.com/doi/abs/10.1080/09500340.2025.2542218,,,,silicon photonics
[PDF] A Suspended 4H-Silicon Carbide Membrane Platform for Defect Integration into Quantum Devices,"AH Xie, AM Day, JR Dietz, C Jin, C Zhang, E Mann…",arXiv preprint arXiv …,2025-08-18 03:40:42-2025,https://arxiv.org/pdf/2508.10814,,,,silicon photonics
"Biomimetic seaweed photonic graphene for high-performance broadband, self-powered, and polarized image photodetectors","S Lian, J Zhang, F Zhu, G Cao, H Ma, Z Xu, W Xu…",Chemical Engineering …,2025-08-18 03:40:42-2025,https://www.sciencedirect.com/science/article/pii/S1385894725081306,,,,silicon photonics
[HTML] Broadband source-driven resonant integrated optical gyroscope using a low modulation frequency,"Y Wang, L Yang, C Xu, Y Hao, T Lian, J Geng, Y Zhang",Optics Express,2025-08-18 03:40:42-2025,https://opg.optica.org/oe/fulltext.cfm?uri=oe-33-17-36172,,,,microresonator
[PDF] Simultaneous cooling of the internal and external degrees of freedom of a levitated micromagnet in a cavity magnomechanical system,"L Chen, Y Liu, L Bin, SY Ye, ZR Zhong",Physical Review Research,2025-08-18 03:40:42-2025,https://link.aps.org/pdf/10.1103/8pzl-6c5l,,,,microresonator
[PDF] Programmable few-atom Bragg scattering and ground-state cooling in a cavity,"G Wang, DC Spierings, ML Peters, MW Chen, U Delić…",arXiv preprint arXiv …,2025-08-18 03:40:42-2025,https://arxiv.org/pdf/2508.10748,,,,microresonator
"[HTML] Biointegrated microlasers: technologies, applications, and emerging developments","CA Thomson, A Popczyk, M Schubert, MC Gather",Optica,2025-08-18 03:40:42-2025,https://opg.optica.org/optica/fulltext.cfm?uri=optica-12-8-1311,,,,microresonator
[HTML] Space-efficient vertical choke rings for geodetic-grade multipath mitigation in GNSS antennas,"V Tripathi, W Elmarissi, S Caizzone",GPS Solutions,2025-08-18 03:40:42-2025,https://link.springer.com/article/10.1007/s10291-025-01944-3,,,,microresonator
Hypercomputation in QED Coherent,LM Caligiuri,… Computing: Proceedings of the 2025 Computing …,2025-08-18 03:40:42-2025,https://books.google.com/books?hl=zh-CN&lr=&id=5LJ5EQAAQBAJ&oi=fnd&pg=PA357&dq=Photonic+Computing&ots=Uwmrw1gkiF&sig=y61KaYgjWNgTS8nzZApQGWuTc-k,,,,Photonic Computing 
"[HTML] Simulation-guided optimization of CMOS-compatible silicon nitride micro-ring resonators: design, fabrication, and wafer-level evaluation","JW Hinum-Wagner, A Buchberger, C Schmidt, D Rist…",Optical Materials Express,2025-08-16 14:47:28-2025,https://opg.optica.org/viewmedia.cfm?uri=ome-15-9-2145&seq=0&html=true,,,Michal Lipson ;Xingchen Ji;Tobias Herr ;Pascal Del'Haye ,silicon photonics
[PDF] Nonlinear periodic orbit solutions and their bifurcation structure at the origin of soliton hopping in coupled microresonators,"S Deshmukh, A Tusnin, A Tikan, TJ Kippenberg…",arXiv preprint arXiv …,2025-08-16 14:47:28-2025,https://arxiv.org/pdf/2508.09921,Tobias J Kippenberg ,,Michal Lipson ;Xiaoxiao Xue ;Xingchen Ji;Tobias Herr ;Pascal Del'Haye ;Myoung-Gyun Suh (서명균; 徐明均) ,optical frequency combs;microresonator;disspiative kerr soliton
[HTML] Highly efficient photonic convolver via lossless mode-division fan-in,"S Sun, S Zhang, B Wu, S Jiang, B Zhao, H Zhou…",Nature Communications,2025-08-16 14:47:28-2025,https://www.nature.com/articles/s41467-025-62954-w,Xinliang Zhang ,,Michal Lipson ;Xiaoxiao Xue ;Xingchen Ji;Tobias Herr ,silicon photonics;Photonic Computing 
[PDF] Hybrid Optomechanical Cooling with Kerr Magnons and Squeezed Vacuum,"XH Fan, QG Chen, J Chen, W Xiong",arXiv preprint arXiv:2508.09725,2025-08-17 21:02:22-2025,https://arxiv.org/pdf/2508.09725,,,Michal Lipson ;Lan Yang ,
[PDF] High-$ Q $ superconducting resonators fabricated in an industry-scale semiconductor-fabrication facility,"N Arlt, K Houska, J Braumüller, M Kirsch…",arXiv preprint arXiv …,2025-08-17 21:02:22-2025,https://arxiv.org/pdf/2508.09577,,,Michal Lipson ;Xingchen Ji;Lan Yang ;Pascal Del'Haye ,
[HTML] Comparison of mode-locking performance in monolithic two-section InAs/InP quantum dot and InGaAsP/InP quantum well lasers,"N Kleemann, R Gjoni, N Surkamp, C Brenner…",Optics Express,2025-08-16 14:47:28-2025,https://opg.optica.org/oe/fulltext.cfm?uri=oe-33-17-35723,,,Michal Lipson ,optical frequency combs
Transformation optics based ultra-compact high-Q micro-ring-resonator with high-precision locking,"Y Yu, Z Pan, J Su, L Cai, D Gao, F Zhang, X Zhang",,2025-08-16 14:47:28-2025,https://www.researchsquare.com/article/rs-6876000/latest,Xinliang Zhang ,,Michal Lipson ;Xingchen Ji,microresonator
[HTML] Broadband flat thin-film lithium niobate electro-optic frequency comb generator fabricated with photolithography,"D Li, R Li, M Li, M Han, J Liu, J An, S Wang, J Li",Optics Express,2025-08-17 21:02:22-2025,https://opg.optica.org/viewmedia.cfm?uri=oe-33-15-31556&seq=0&html=true,,,Xiaoxiao Xue ,
Photonic angle-of-arrival measurement with phase noise suppression,"Q Zhang, K Ge, M Liu, X Fing, H Jiang, W Dong…",Measurement,2025-08-17 21:02:22-2025,https://www.sciencedirect.com/science/article/pii/S0263224125018330,,,Xiaoxiao Xue ,
[HTML] Ultra-wideband (> 1 THz) compact thin-film lithium niobate modulators using segmented coaxial transmission lines,"M Karimian Kakolaki, A Bakhtafrouz, P Karimi",Optics Express,2025-08-17 21:02:22-2025,https://opg.optica.org/oe/fulltext.cfm?uri=oe-33-17-35708,,,Xiaoxiao Xue ,
"[HTML] Spectral purity analysis on tunable, V-and W-band microwaves generated through two mutually injected semiconductor lasers at period-one nonlinear dynamics","CH Tseng, WT Chien, SK Hwang",Optics Express,2025-08-16 14:47:28-2025,https://opg.optica.org/viewmedia.cfm?uri=oe-33-17-35765&seq=0&html=true,,,Xiaoxiao Xue ,optical frequency combs
Entropy-Loading Enhanced 300GHz DP-IM/DD Photonic-Assisted THz Wireless Interconnect,"D Shi, W Lu, Y Fang, P Yuan, H Zhu, Y Zou, Q Yang…",Journal of Lightwave …,2025-08-17 21:02:22-2025,https://ieeexplore.ieee.org/abstract/document/11090040/,,,Xiaoxiao Xue ,
High-Resolution Fiber Bragg Grating Voltage Sensing System Based on an Optoelectronic Oscillator with the Vernier Effect,"W Gui, Z Yang, Z Liu, W Dong",IEEE Sensors Journal,2025-08-17 21:02:22-2025,https://ieeexplore.ieee.org/abstract/document/11123621/,,,Xiaoxiao Xue ,
[PDF] Vortex solitons in atomic-molecular Bose-Einstein condensates with a square-optical-lattice potential,"Y Zhao, W Liu, L Wang, Z Fan, Q Zhou, BA Malomed…",Chinese Physics Letters,2025-08-17 21:02:22-2025,https://cpl.iphy.ac.cn/en/article/pdf/preview/10.1088/0256-307X/42/9/090002.pdf,,,Xiaoxiao Xue ,
Cost-Effective Delta-Sigma Modulation Leveraging Resonator Substitution for High-Order 16384 QAM Signal Delivery in Mobile Fronthaul,"A Xu, K Dong, M Yin, W Wang, F Li",Optics Communications,2025-08-17 21:02:22-2025,https://www.sciencedirect.com/science/article/pii/S0030401825008132,,,Xiaoxiao Xue ,
"[PDF] An integrated photonics platform for high-speed, ultrahigh-extinction, many-channel quantum control","M Zhao, M Singh, A Singh, H Thoreen, RJ DeAngelo…",arXiv preprint arXiv …,2025-08-17 21:02:22-2025,https://arxiv.org/pdf/2508.09920,,,Xingchen Ji,
[HTML] Creating topological exceptional point by on-chip all-dielectric metasurface,"C Yi, Z Wang, Y Shi, S Wan, J Tang, W Hu, Z Li, Y Zeng…",Light: Science & …,2025-08-17 21:02:22-2025,https://www.nature.com/articles/s41377-025-01955-2,,,Lan Yang ,
[PDF] Non-equilibrium Dynamics of Three-Level Absorption Refrigerator at Third-Order Liouvillian Exceptional Points,"J Gao, N Hatano",arXiv preprint arXiv:2507.18261,2025-08-17 21:02:22-2025,https://arxiv.org/pdf/2507.18261,,,Lan Yang ,
[HTML] Azimuthal Kerr combs with predictable mode spacing in surface nanoscale axial photonic microresonators,"E Eadie, S Deep, P Bianucci",Optics Express,2025-08-09 10:12:28-2025,https://opg.optica.org/viewmedia.cfm?uri=oe-33-16-34677&seq=0&html=true,,,Lan Yang ;Xiaoxiao Xue ;Pascal Del'Haye ;Xingchen Ji;Michal Lipson ;Tobias Herr ;Myoung-Gyun Suh (서명균; 徐明均) ,optical frequency combs;microresonator
[PDF] Generalized Guided Mode Expansion for Non-Hermitian Resonances in Photonic Crystal Slabs,"VA Nguyen, HS Nguyen, Z Yuan, DX Nguyen, C Dang…",arXiv preprint arXiv …,2025-08-17 21:02:22-2025,https://arxiv.org/pdf/2507.20033,,,Lan Yang ,
Optimization of the threshold for degenerate optical parametric oscillations in a bichromatically pumped microresonator,"NS Tatarinova, AE Shitikov, GV Grechko, AK Vorobyev…",Physical Review Applied,2025-08-08 07:31:26-2025,https://link.aps.org/pdf/10.1103/xphr-cml2,,,Lan Yang ;Xiaoxiao Xue ;Pascal Del'Haye ;Myoung-Gyun Suh (서명균; 徐明均) ;Michal Lipson ;Tobias Herr ;Xingchen Ji,microresonator;Photonic Computing ;optical frequency combs;disspiative kerr soliton
Electrically Tunable Fano Coupling in Mie‐Exciton Resonators,"X Liu, K Zhao, Q Mai, Y Li, J Wen, F Tan, B Li",Advanced Functional Materials,2025-08-17 21:02:22-2025,https://advanced.onlinelibrary.wiley.com/doi/abs/10.1002/adfm.202512872,,,Lan Yang ,
[PDF] Please let us know how this document benefits you.,"AJ Qavi, K Meserve, MJ Aman, H Vu, L Zeitlin, JM Dye",,2025-08-17 21:02:22-,https://digitalcommons.wustl.edu/context/oa_4/article/4653/viewcontent/1_s2.0_S2667237522001035_main.pdf,,,Lan Yang ,
[PDF] Raman-enabled platicon microcomb in 4H-SiC microresonator,"J Li, R Wang, Q Li",arXiv preprint arXiv:2507.19237,2025-07-30 23:16:40-2025,https://arxiv.org/pdf/2507.19237,,,Lan Yang ;Michal Lipson ;Xingchen Ji;Tobias Herr ;Myoung-Gyun Suh (서명균; 徐明均) ;Pascal Del'Haye ;Xiaoxiao Xue ,microresonator
[PDF] Temperature Event Triggered Sensors Using Internal Resonance Frequency Combs,"TY Chen, CP Tsai, WC Li",Journal of Micromechanics and Microengineering,2025-07-25 11:34:56-2025,https://iopscience.iop.org/article/10.1088/1361-6439/adf2b5/pdf,,,Tobias Herr ,microresonator
Expanding channels enhanced diffractive SAW actuated particle enrichment in vacuum-sealed microfluidic channels,"DJ Bryan, K Kolesnik, C Szydzik, A Mitchell, KL Rogers…",Lab on a Chip,2025-08-17 21:02:22-2025,https://pubs.rsc.org/en/content/articlehtml/2025/lc/d4lc00913d,Arnan Mitchell ,,,
[HTML] Vector soliton molecules and their interactions for the coupled cubic-quintic nonlinear Schrödinger system in a non-Kerr medium: asymptotic behaviors,"XM Song, Z Du",Optics Express,2025-08-04 19:52:40-2025,https://opg.optica.org/oe/fulltext.cfm?uri=oe-33-16-33966,,,Myoung-Gyun Suh (서명균; 徐明均) ;Xiaoxiao Xue ;Pascal Del'Haye ,
Seed Sources for Spectral Beam Combining via Brillouin De-interleaving of 1 μm Frequency Combs,"S Arora, S Pal, CG Lakshmi, VR Supradeepa",IEEE Photonics Technology Letters,2025-08-16 14:47:28-2025,https://ieeexplore.ieee.org/abstract/document/11123449/,,,Myoung-Gyun Suh (서명균; 徐明均) ,optical frequency combs
Evaluation of Optical Frequency Comb-Driven 4-Tbps WDM Architecture for High-Speed Optical Communication,"P Verma, S Singh",Physica Scripta,2025-08-16 14:47:28-2025,https://iopscience.iop.org/article/10.1088/1402-4896/adfb13/meta,,,,optical frequency combs;microresonator
[PDF] High-resolution mid-infrared dual electro-optic comb interferometer based on spectral interleaving,"Z Yuan, X Fan, B Xu, Z He",Chinese Optics Letters,2025-08-16 14:47:28-2025,https://www.researching.cn/ArticlePdf/m00005/2025/23/9/093001.pdf,,,,optical frequency combs;microresonator
[HTML] Clock Noise Suppression Techniques in Space-Borne Gravitational Wave Detection: A Review,"Y Xia, A Fang, M Xu, Y Tan, C Shao",Symmetry,2025-08-16 14:47:28-2025,https://www.mdpi.com/2073-8994/17/8/1314,,,,optical frequency combs
[HTML] Perspectives of active Si photonics devices for data communication and optical sensing,"X Wang, T Li, J Hu, J Liu",Journal of Applied Physics,2025-08-16 14:47:28-2025,https://pubs.aip.org/aip/jap/article/138/6/060901/3358641,,,,optical frequency combs;microresonator;silicon photonics;Optical Computing ;Photonic Computing 
Layer-Interaction DeepONet for modeling ultrafast nonlinear dynamics in optical fibers,"Q Ma, X Jiang, X Guo, Q Zhou, X Wang, H Yu, K Ni",Journal of Lightwave Technology,2025-08-16 14:47:28-2025,https://ieeexplore.ieee.org/abstract/document/11122885/,,,,optical frequency combs
Shared-optical-path VLBI frequency phase transfer from 86 to 258 GHz on an 8600 km baseline,"GY Zhao, AL Roy, JF Wagner, E Donoso, P Torne…",,2025-08-16 14:47:28-2025,https://www.aanda.org/articles/aa/pdf/forth/aa55346-25.pdf,,,,optical frequency combs
"Monochromatic, breather and bichromatic one-dimensional laser solitons","NA Veretenov, SV Fedorov, NN Rosanov","Chaos, Solitons & Fractals",2025-08-16 14:47:28-2025,https://www.sciencedirect.com/science/article/pii/S0960077925009695,,,,microresonator
[HTML] WGM microprobe device for high-sensitivity ultrasound detection and vibration spectrum measurement,"J Sun, S Huangfu, T Chen, Z Cai, B Ruan, F Zhang",Frontiers of Optoelectronics,2025-08-16 14:47:28-2025,https://link.springer.com/article/10.1007/s12200-025-00161-7,,,,microresonator
Microparticle mechanical vibration frequency sensor: modeling and detection algorithm,"M Fakher, D Younesian",The European Physical Journal Plus,2025-08-16 14:47:28-2025,https://link.springer.com/article/10.1140/epjp/s13360-025-06688-0,,,,microresonator
[HTML] Nanophotonic Materials and Devices: Recent Advances and Emerging Applications,YF Chou Chau,Micromachines,2025-08-16 14:47:28-2025,https://www.mdpi.com/2072-666X/16/8/933,,,,microresonator;Optical Computing ;Photonic Computing 
Design and experimental demonstration of conjugated topological photonic resonators,YC Lin,Journal of Optical Microsystems,2025-08-16 14:47:28-2025,https://www.spiedigitallibrary.org/journals/journal-of-optical-microsystems/volume-5/issue-3/033501/Design-and-experimental-demonstration-of-conjugated-topological-photonic-resonators/10.1117/1.JOM.5.3.033501.short,,,,microresonator
SPIPE: Differentiable SPICE-Level Co-Simulation Program for Integrated Photonics and Electronics,"Z Gao, J Gu, L Daniel, R Rohrer, DS Boning",… Aided Design of Integrated Circuits and …,2025-08-16 14:47:28-2025,https://ieeexplore.ieee.org/abstract/document/11123599/,,,,silicon photonics
Lithium Niobate-Based Single-Mode Rib Waveguide: Design and Parameter Optimization,"H Gencal, M Demirtaş, U Aydemir",2025 9th International Symposium on Innovative …,2025-08-16 14:47:28-2025,https://ieeexplore.ieee.org/abstract/document/11101980/,,,,silicon photonics
Nanophotonics with multilayer van der Waals materials,"PG Zotev, P Bouteyre, Y Wang, SA Randerson, X Hu…",Nature Photonics,2025-08-16 14:47:28-2025,https://www.nature.com/articles/s41566-025-01717-x,,,,silicon photonics
[PDF] Spatially Deterministic Integration of hBN Single‐Photon Emitters on SiN Waveguides Via Femtosecond Laser Processing,"D Yamashita, M Yumoto, A Narazaki, M Okano",Advanced Optical Materials,2025-08-16 14:47:28-2025,https://advanced.onlinelibrary.wiley.com/doi/pdf/10.1002/adom.202501231,,,,silicon photonics
Scalable photonic quantum technologies,"H Wang, TC Ralph, JJ Renema, CY Lu, JW Pan",Nature Materials,2025-08-16 14:47:28-2025,https://www.nature.com/articles/s41563-025-02306-7,,,,silicon photonics
[HTML] Fiber-to-chip grating coupler on 4H-silicon-carbide-on-insulator platform with high-efficiency,"C Tao, B Yang, S Kang, A Yi, R Ma, Y Zhang, F Bo…",Optics Express,2025-08-16 14:47:28-2025,https://opg.optica.org/oe/fulltext.cfm?uri=oe-33-17-35934,,,,silicon photonics
